"country","year","warstns","ln_popns","ln_gdpen","pt8","dlang","drace","drel","ef","ef2","ehet","elfo","elfo2","numlang","plural","plurrel","relfrac","etdo4590","second","auto4","dem","dem4","exrec","mirps2","mirps3","parcomp","parreg","part","pol4","pol4m","polcomp","reg","sip2","xconst","anoc","mirps0","mirps1","partfree","pol4sq","ager","autch98","demch98","durable","inst3","nwstate","p4mchg","polch98","proxregc","incumb","inst","major","presi","autonomy","centpol3","fedpol3","semipol3","avgnabo","nmdgdp","nmdp4_alt","regd4_alt","geo1","geo2","geo34","geo57","geo69","geo8","nat_war","tnatwar","gdpgrowth","expgdp","trade","illiteracy","infant","life","pri","seceduc","agexp","fuelexp","manuexp","oil","sxpnew","sxpsq","lmtnest","ncontig","popdense","army85","milper","decade1","decade2","decade3","decade4","coldwar","warhist"
"Sierra Leone",1962,0,14.6537485122681,-0.0325231961905956,0.917004043204671,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,0,0,6,8,0,0,3,2,1,6,6,7,0,0.714945316314697,5,0,1,0,0,36,1,0.922843106711001,-1.00030951710575,0,0,1,-1.50945519933352,-1.44102063465209,1,0,1,1,0,0,0,1,0,0.478169411420822,-0.41928768157959,-7.5,-6,0,0,0,0,0,1,0,0,0.0290387999266386,7.96065221426321,-20.4914468017345,103.999437218573,198.852254012392,32.0145988464355,23,2,17.785422409535,6.57943255279672,48.2163400340337,0,0.41661733794306,0.632265663528373,0.993251800537109,0,32.285530090332,4000,1,1,0,0,0,1,-0.0367716712166289
"Sierra Leone",1963,0,14.6698236465454,0.0392206758260727,0.840896415253715,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,0,0,6,8,0,1,3,2,4,6,6,7,0,0.807742595672607,5,0,0,0,0,36,2,0,0,1,0,0,0,0,0.25,0,1,1,0,0,0,1,0,0.756561100482941,-0.375674217939377,-7.5,-6,0,0,0,0,0,1,0,0,0.000779699999839067,-0.833362734183019,57.0799156212066,102.418568688912,213.300361168027,32.0145988464355,23,2,8.8304945886894,-15.8984672436387,25.1266437935902,0,0.00577198229334894,-0.127987058586938,0.993251800537109,0,32.808708190918,4000,1,1,0,0,0,1,-0.191978988191462
"Sierra Leone",1964,0,14.6862258911133,0.0907543897628784,0.77110541270397,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,0,0,6,8,0,1,3,2,4,6,6,7,0,0.807742595672607,5,0,0,0,0,36,3,0,0,2,0,0,0,0,0.0625,0,1,1,0,0,0,1,0,0.756561100482941,-0.426517158746719,-7.5,-7,0,0,0,0,0,1,0,0,0.0494959987699986,-15.3807185146505,-47.1832188751034,108.632819926456,196.303288105822,32.0145988464355,23,2,1.0954669713974,5.7311111023356,63.5376396179199,0,-0.155357166942584,-0.103447550759003,0.993251800537109,0,33.3512992858887,4000,2,1,0,0,0,1,0.0948035608938177
"Sierra Leone",1965,0,14.7029905319214,0.107957109808922,0.707106781186548,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,0,0,6,8,0,1,3,2,4,6,6,7,0,0.807742595672607,5,0,0,0,0,36,4,0,0,3,0,0,0,0,0.015625,0,1,1,0,0,0,1,0,0.756561100482941,-0.400277107954025,-7.5,-6,0,0,0,0,0,1,0,0,0.0539838001132011,16.6552553607139,25.1905663569366,106.060381087119,211.011512941732,32.0145988464355,23,2,1.22609305381775,1.16046859452674,65.432746887207,0,-0.167695275430241,-0.0867089591344304,0.993251800537109,0,33.915111541748,4000,2,1,0,0,0,1,-0.339932489189959
"Sierra Leone",1966,0,14.7201175689697,0.09531020373106,0.648419777325505,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,0,0,6,8,0,1,3,2,4,6,6,7,0,0.807742595672607,5,0,0,0,0,36,5,0,0,4,0,0,0,0,0.00390625,0,1,1,0,0,0,1,0,0.756561100482941,-0.356379091739655,-7.5,-7,0,0,0,0,0,1,0,0,-0.000269899988779798,0,0,103.204540702622,215,33.4634017944336,29,5,0.783183991909027,7.07803583145142,59.1851692199707,0,-0.0430711347883575,-0.0516895715935099,0.993251800537109,0,34.5009803771973,4000,2,1,0,0,0,1,0.0529544674205789
"Sierra Leone",1967,0,14.7376127243042,0.0178399253636599,0.594603557501361,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,0,0,6,8,0,1,3,2,4,6,6,7,0,0.807742595672607,5,0,0,0,0,36,6,0,0,5,1,0,0,0,0.0009765625,0,0,1,0,0,0,1,0,0.756561100482941,-0.365502446889877,-7.5,-7,0,0,0,0,0,1,0,0,-0.0169859994202852,0,0,93.7115029159808,215,33.4634017944336,29,5,1.00586295127869,-2.92804918018577,58.6247596740723,0,-0.0299487138190881,-0.069239474594498,0.993251800537109,0,35.1098899841309,4000,2,1,0,0,0,1,0.0972298175753083
"Sierra Leone",1968,0,14.7554788589478,0.092579185962677,0.545253866332629,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0,0,4,0,0,1,4,1,-7,-7,1,1,0,1,0,0,1,0,49,1,7,-6,0,1,0,-13,-13,1,0,0,1,0,0,0,1,0,0,-0.365387141704559,-7.5,-7,0,0,0,0,0,1,0,0,0.00213390006683767,21.5875396728516,43.3605308532715,108.289464830773,215,33.4634017944336,29,5,1.32415997982025,-16.5520895168479,65.4042663574219,0,-0.0741121230634712,-0.0597130943612419,0.993251800537109,0,35.7428092956543,4000,2,1,0,0,0,1,-0.842948090844518
"Sierra Leone",1969,0,14.7737188339233,0.141499519348145,0.5,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,2,0,3,7,0,0,2,3,4,1,1,3,1,0.412161886692047,4,0,0,1,0,1,2,-5,4,0,1,0,8,9,1,0,0,1,0,0,0,1,0,0.736485779285431,-0.354098945856094,-7.5,-7,0,0,0,0,0,1,0,0,0.0656391978263855,28.4137897491455,54.6206893920898,94.7705302964739,215,33.4634017944336,29,5,1.50406694412231,0.109603002667427,61.9995193481445,0,0.017297251427819,-0.0483960532267954,0.993251800537109,0,36.4007301330566,4000,2,1,0,0,0,1,0.229362987342934
"Sierra Leone",1970,0,14.7923316955566,0.361164808273315,0.458502021602336,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,2,0,3,7,0,0,2,3,4,1,1,3,1,0.412161886692047,4,0,0,1,0,1,3,0,-1,1,1,0,0,-1,0.25,0,0,1,0,0,0,1,0,0.736485779285431,-0.389795005321503,-7.5,-7,0,0,0,0,0,1,0,0,0.0661739036440849,25.7607707977295,51.611930847168,96.8279610486834,215,33.4634017944336,29,5,0.644384026527405,0.16635400056839,71.0132293701172,0,-0.0481889536311277,-0.188522196135042,0.993251800537109,0,37.0846099853516,4000,2,0,1,0,0,1,-0.231813496554108
"Sierra Leone",1971,0,14.8115139007568,0.114221192896366,0.420448207626857,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,2,0,3,7,0,0,2,3,4,1,1,3,1,0.412161886692047,4,0,0,1,1,1,4,0,0,2,1,0,0,0,0.0625,0,0,0,0,0,0,0,1,0.736485779285431,-0.246414259076118,-7.5,-7,0,0,0,0,0,1,0,0,0.0150012001395226,23.267749786377,47.9612197875977,83.7094301367979,197.399993896484,34.3633995056152,34,8,0.745810985565186,2.59373211860657,60.7616806030273,0,0.126573899499598,0.0640763759349629,0.993251800537109,0,37.802848815918,4000,2,0,1,0,0,1,-0.243474059820028
"Sierra Leone",1972,0,14.8311471939087,0.102556623518467,0.385552706351985,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,6,0,0,3,0,0,2,4,4,-6,-6,2,1,0.52327299118042,3,0,1,0,1,36,5,4,-3,0,1,0,-7,-7,1,0,0,0,0,0,0,0,1,0.736485779285431,-0.33598256111145,-7.5,-7,0,0,0,0,0,1,0,0,-0.0106030004099011,24.6804904937744,49.4745788574219,83.8252816389956,197.399993896484,34.3633995056152,34,8,0.905548989772797,3.01325011253357,61.0341796875,0,0.0547186190962276,-0.0549600518278515,0.993251800537109,0,38.552360534668,4000,2,0,1,0,0,1,0
"Sierra Leone",1973,0,14.8510551452637,0.168898552656174,0.353553390593274,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,6,0,0,3,0,0,2,4,4,-6,-6,2,1,0.52327299118042,3,0,1,0,1,36,6,0,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0,1,0.736485779285431,-0.260268837213516,-7.5,-7,0,0,0,0,0,1,0,0,0.00241689989343286,25.900239944458,52.4673194885254,80.5774706897377,197.399993896484,34.3633995056152,34,8,0.948949992656708,1.70243000984192,63.4095115661621,0,0.0889203026890755,0.00790682062506676,0.993251800537109,0,39.3275604248047,4000,2,0,1,0,0,1,0
"Sierra Leone",1974,0,14.8710031509399,0.230317711830139,0.324209888662752,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,6,0,0,3,0,0,2,4,1,-6,-6,2,1,0.281032890081406,3,0,1,0,1,36,7,0,0,2,0,0,0,0,0.0625,0,0,0,0,0,0,0,1,0.00976539961993694,-0.194983661174774,-7.5,-7,0,0,0,0,0,1,0,0,0.0145528996363282,25.4762496948242,57.4018783569336,84.3578536722575,197.399993896484,34.3633995056152,34,8,0.818572998046875,1.03993904590607,62.3349914550781,0,0.0909366980195045,0.00826948322355747,0.993251800537109,0,40.1199417114258,4000,2,0,1,0,0,1,0
"Sierra Leone",1975,0,14.8908538818359,0.182321593165398,0.29730177875068,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,6,0,0,3,0,0,2,4,1,-6,-6,2,1,0.281032890081406,3,0,1,0,1,36,8,0,0,3,0,0,0,0,0.015625,0,0,0,0,0,0,0,1,0.00976539961993694,-0.216195195913315,-7.5,-7,0,0,0,0,0,1,0,0,-0.00330520002171397,22.1206893920898,52.0274085998535,70.6093788888235,197.399993896484,34.3633995056152,34,8,0.959966003894806,1.16507196426392,62.8211708068848,0,0.0839342996478081,0.00704496679827571,0.993251800537109,0,40.9243202209473,4000,2,0,1,0,0,1,0
"Sierra Leone",1976,0,14.910532951355,0.161268100142479,0.272626933166314,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,6,0,0,3,0,0,2,4,1,-6,-6,2,1,0.281032890081406,3,0,1,0,1,36,9,0,0,4,0,0,0,0,0.00390625,0,0,0,0,0,0,0,1,0.00976539961993694,-0.151873201131821,-7.5,-7,0,0,0,0,0,1,0,0,-0.0239790007472038,18.516019821167,42.7150115966797,82.0894832052232,193,35.1633987426758,39,11,0.893537998199463,5.86990404129028,54.2105712890625,0,0.0919312983751297,0.00845136400312185,0.993251800537109,0,41.7376403808594,4000,2,0,1,0,0,1,0
"Sierra Leone",1977,0,14.9302492141724,0.102556623518467,0.25,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,6,0,0,3,0,0,2,4,1,-6,-6,2,1,0.281032890081406,3,0,1,0,1,36,10,0,0,5,0,0,0,0,0.0009765625,0,0,0,0,0,0,0,1,0.00976539961993694,-0.125563219189644,-7.5,-7,0,0,0,0,0,1,0,0,-0.0191179998219013,21.0316905975342,46.8533515930176,99.3935611251557,193,35.1633987426758,39,11,2.0542619228363,5.36984586715698,63.3364791870117,0,0.0557807981967926,0.00311149749904871,0.993251800537109,0,42.5686988830566,4000,2,0,1,0,0,1,0
"Sierra Leone",1978,0,14.950023651123,0.0629748553037643,0.229251010801168,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,6,0,0,3,0,0,2,4,4,-6,-6,2,1,0.508078575134277,3,0,1,0,1,36,11,0,0,6,0,0,0,0,0.000244140625,0,0,0,0,0,0,0,1,0.690902411937714,-0.114614754915237,-7.5,-7,0,0,0,0,0,1,0,0,0.00400750013068318,23.5759105682373,53.6386489868164,71.8036949015369,193,35.1633987426758,39,11,23.7342688156129,-20.0012585428003,24.3409049961833,0,0.300325764173305,0.169239804115989,0.993251800537109,0,43.4188804626465,4000,2,0,1,0,0,1,0
"Sierra Leone",1979,0,14.9698820114136,0.173953354358673,0.210224103813429,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,1,49,12,1,0,7,0,0,-1,-1,6.103515625e-05,0,0,0,0,0,0,0,1,0,-0.129774138331413,-7.5,-7,0,0,0,0,0,1,0,0,0.0246114004403353,21.2963008880615,54.1294212341309,72.855274779654,193,35.1633987426758,39,11,30.9788888432641,13.5616353093169,-5.36793559382819,0,0.341912301531892,0.158167450091703,0.993251800537109,0,44.2897186279297,4000,2,0,1,0,0,1,0
"Sierra Leone",1980,0,14.9898481369019,0.130150735378265,0.192776353175993,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0,0,0,1,49,13,0,0,8,0,0,0,0,1.52587890625e-05,0,0,0,0,0,0,0,1,0,-0.138958975672722,-7.5,-7,0,0,0,0,0,1,0,0,0.0278130006045103,19.8699798583984,54.8209915161133,90.8319230936017,193,35.1633987426758,39,11,1.59280395507812,0.368710994720459,30.5660591125488,0,0.233820677155352,0.0114723715164267,0.993251800537109,0,45.1829109191895,4000,3,0,0,1,0,1,0
"Sierra Leone",1981,0,15.0099544525146,0.092579185962677,0.176776695296637,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,1,0,0,1,49,14,0,0,9,0,0,0,0,3.814697265625e-06,0,0,0,0,0,0,0,1,0,-0.150052800774574,-8,-7,0,0,0,0,0,1,0,0,0.00178819999564439,17.8097400665283,45.6409492492676,78.9233601219061,190.199996948242,35.4634017944336,52,14.1999998092651,1.24442303180695,0.00979499984532595,39.8671493530273,0,0.147568980697341,0.111101058895554,0.993251800537109,0,46.100528717041,4000,3,0,0,1,0,1,0
"Sierra Leone",1982,0,15.0302248001099,0.0713899955153465,0.162104944331376,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,1,0,0,1,49,15,0,0,10,0,0,0,0,9.5367431640625e-07,0,0,0,0,0,0,0,1,0,-0.156020164489746,-8,-7,0,0,0,0,0,1,0,0,0.0268711000680923,11.8061304092407,34.9005813598633,78.7866318911341,190.199996948242,35.4634017944336,52,14.1999998092651,1.44257295131683,1.40558695793152,50.5842094421387,0,0.179794865503828,0.0989268366944089,0.993251800537109,0,47.0445404052734,4000,3,0,0,1,0,1,0
"Sierra Leone",1983,0,15.0506887435913,0.124868996441364,0.14865088937534,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,1,0,0,1,49,16,0,0,11,0,0,0,0,2.38418579101562e-07,0,0,0,0,0,0,0,1,0,-0.186992675065994,-8,-7,0,0,0,0,0,1,0,0,-0.0494149997830391,9.06217670440674,25.7843894958496,75.3999948989164,190.199996948242,35.4634017944336,52,14.1999998092651,1.32304096221924,0.377943992614746,30.9890193939209,0,0.113326955962172,-0.0142000999033753,0.993251800537109,0,48.0171699523926,4000,3,0,0,1,0,1,0
"Sierra Leone",1984,0,15.0713605880737,-0.0356272049248219,0.136313466583157,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0.0113540633348932,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,0.0709115981309346,0,0,1,49,17,0,0,12,0,0,0,0,5.96046447753906e-08,0,0,0,0,0,0,0,1,0,-0.24925833940506,-8,-7,0,0,0,0,0,1,0,0,0.00134369998704642,8.54685974121094,22.6569995880127,88.7702763217446,190.199996948242,35.4634017944336,52,14.1999998092651,0.636783003807068,3.89177989959717,32.2670707702637,0,0.0502946004271507,0.00252954685129225,2.77706759929786,0,49.0201110839844,4000,3,0,0,1,0,1,0
"Sierra Leone",1985,0,15.0922689437866,-0.0998203679919243,0.125,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0.170927671088344,0,3,1,0,1,4,1,-7,-7,1,1,0.111111097037792,3,-0.260969664077746,0,0,1,49,18,0,0,13,0,0,0,0,1.49011611938477e-08,0,0,0,0,0,0,0,1,0,-0.249336555600166,-6.5,-7,0,0,0,0,0,1,0,0,-0.0766654014587402,8.95711708068848,20.0541305541992,79.7018499892881,190.199996948242,35.4634017944336,52,14.1999998092651,0.206836000084877,1.55039000511169,30.7682495117188,-0.0676533546482155,0.072054497897625,0.00519185047596693,2.88048044794994,0,50.055850982666,4000,3,0,0,1,0,1,0
"Sierra Leone",1986,0,15.1134462356567,-0.126697674393654,0.114625505400584,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,-0.0113311940832914,0,3,1,0,1,4,1,-7,-7,1,1,0.111895799636841,3,0.276584047981221,0,0,1,49,19,0,0,14,0,0,0,0,3.72529029846191e-09,0,0,0,0,0,0,0,1,0.356311500072479,-0.27443340420723,-6.5,-7,0,0,0,0,0,1,0,0,-0.010928999632597,10.5798797607422,23.0251598358154,63.7309208478955,189,36.812198638916,63,17.7999992370605,13.9091164113618,-7.93299230380333,10.6039534387706,-0.180185047174968,0.101578118260502,0.0718714126306515,3.32273857239033,0,51.1272010803223,4000,3,0,0,1,0,1,0
"Sierra Leone",1987,0,15.1349306106567,-0.141563594341278,0.105112051906714,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0.0346223310547248,0,3,1,0,1,4,1,-7,-7,1,1,0.111895799636841,3,-0.0998704362280701,0,0,1,49,20,0,0,15,0,0,0,0,9.31322574615479e-10,0,0,0,0,0,0,0,1,0.356311500072479,-0.221620872616768,-6.5,-7,0,0,0,0,0,1,0,0,0.0237751994282007,13.8564500808716,29.2663898468018,85.54200400478,189,36.812198638916,63,17.7999992370605,36.7608443930168,-49.0987886794096,37.0345399107961,-0.550734140245851,0.0567547075180755,-0.000637101506042806,4.35839649224992,0,52.2374992370605,4000,137.02748517307,0,0,1,0,1,0
"Sierra Leone",1988,0,15.1567554473877,-0.117658041417599,0.0963881765879963,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,-0.0899358711104169,0,3,1,0,1,4,1,-7,-7,1,1,0.111895799636841,3,0.100754815929969,0,0,1,49,21,0,0,16,0,0,0,0,2.3283064365387e-10,0,0,0,0,0,0,0,1,0.356311500072479,-0.196502804756165,-6.5,-7,0,0,0,0,0,1,0,0,-0.00355340004898608,14.5424299240112,31.332950592041,71.2981201639195,189,36.812198638916,63,17.7999992370605,19.646810183517,7.57908278236586,16.7786717977933,-0.0315379317975966,0.158778688901483,0.0665462335572941,3.7259608855734,0,53.3901100158691,4000,-18.7629898093222,0,0,1,0,1,0
"Sierra Leone",1989,0,15.1789503097534,-0.0833815932273865,0.0883883476483184,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,0.126177705255205,0,3,1,0,1,4,1,-7,-7,1,1,0.111895799636841,3,-0.172444962803269,0,0,1,49,22,0,0,17,0,0,0,0,5.82076609134674e-11,0,0,0,0,0,0,0,1,0.356311500072479,-0.212247550487518,-6.5,-7,0,0,0,0,0,1,0,0,0.0357896015048027,8.27245616912842,20.3857097625732,57.5929477282332,189,36.812198638916,63,17.7999992370605,32.9585575608093,-11.7587071947042,10.6438919350251,-0.110424553247058,0.16478702695095,0.113524475696907,2.77109386868889,0,54.58837890625,4000,220.615429529655,0,0,1,0,1,0
"Sierra Leone",1990,0,15.2015552520752,-0.104249998927116,0.0810524721656881,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,-0.0835481901529826,0,3,1,0,1,4,1,-7,-7,1,1,0.111895799636841,3,0.0693824588170029,0,0,1,49,23,0,0,18,0,0,0,0,1.45519152283669e-11,0,0,0,0,0,0,0,1,0.0023541001137346,-0.242957562208176,-6.5,-7,0,0,0,0,0,1,1,1,0.024533299729228,11.9852504730225,27.4492702484131,78.0197733933704,189,36.812198638916,63,17.7999992370605,16.4432568788302,14.2983898475192,1.94892168670039,-0.150936451493293,0.145506031627038,0.0580545712338352,2.66920947767557,0,55.8363609313965,4000,262.967612814445,0,0,0,1,1,0
"Sierra Leone",1991,1,15.2247886657715,-0.076881043612957,0.0743254446876701,55,1,30,0.76399701833725,0.583691418170929,86,77,5929,13,0.360000014305115,60,0.540000021457672,0,0.300000011920929,7,-0.150930987589593,0,3,1,0,1,4,1,-7,-7,1,1,0.111895799636841,3,0.165673444561334,0,0,1,49,24,0,0,19,0,0,0,0,3.63797880709171e-12,0,0,0,0,0,0,0,1,0.0023541001137346,-0.283105731010437,-3.5,-7,0,0,0,0,0,1,1,1,-0.101055502891541,23.984769821167,41.2457695007324,69.1529069949481,189,34.1146011352539,50,17.2999992370605,0.223603866681399,28.6252578791644,22.2204746600265,0.264174407660914,0.343328470247602,0.133710537329322,2.83666655241963,0,57.1488418579102,4000,-142.692011416509,0,0,0,1,0,0
"Singapore",1960,0,14.2014532089233,0.67921728591715,1.22984207808859,24,9,24,0.354627577119677,0.0816666741385396,57,42,1764,7.69811800135594,0.83191039127139,73.4815179426024,0.398872492003042,1,0.0938904540607946,1,0.498754016427317,8,8,0,1,3,3,4,7,7,6,0.180027172959363,0.89899069070816,7,0.4024477557759,0,0,0.00972572989332071,49,-36.3174423895369,0.0742183338424705,0.12841537795174,0,0,0.5798089712728,0.863521303954382,-0.267346284624578,1,-0.0991592000592007,0.908090856914575,0.277392384892516,0.0744028200370418,0.0812131240212188,1,0,0,0.387826710939407,0.0208379253745079,2,2,0,0,0,1,0,0,0.964982449961819,1.04491046203014,0.0432840054636595,59.1828110016142,110.800199459981,24.2783262771702,67.4015872552105,61.8914406374006,97.8254296488674,37.5946392977091,4.74519394893812,4.55090516443143,28.1051783464987,0.0297083597408445,0.352970653009618,0.531141166655974,3.66947167917887,-0.240833369936858,786.557545499603,427670.971730338,353.076783840577,1,0,0,0,1,0.0988127980765919
"Singapore",1961,0,14.2372035980225,1.68123600230455,0.454164830131609,24,9,24,0.426039491408797,0.0651162225565954,57,42,1764,0.90319453369683,0.782977377966025,92.8591127762718,0.205480209272274,1,0.212604752100499,1,0.785115977636293,8,8,0,1,3,3,4,7,7,6,0.646104739713745,0.89899069070816,7,0.194510735080748,0,0,0.54164011676674,49,-42.0186850026725,-0.125085413221257,0.416913583507062,1,0,0.384200641721769,0,0.435897886209592,0.25,-0.0100555134803895,0.859493004932164,0.128606049753282,0.21750940720302,-0.0588038277837982,1,0,0,0.395835489034653,0.036366805434227,-1,-1,0,0,0,1,0,0,-0.313604254319125,-0.914123791163535,0.00764655408661372,134.840150223473,238.484565084316,15.9767848192527,26.3618158904818,64.5,111,32,4.44189112549809,37.1858481835271,48.235197255164,0.160326155605217,0.537508394985152,0.415490731661995,0.140774909752793,-0.102659494211267,2499.24609375,56000,142.78412295767,1,0,0,0,1,-0.49787773290795
"Singapore",1962,0,14.2682857513428,1.35609205580278,0.257755557475987,24,9,24,0.486712444210115,0.26757701526723,57,42,1764,8.20729802944359,0.567875491795112,43.7997839788951,0.624729963758729,1,0.279899644832255,1,0.610392066040095,8,8,0,1,3,3,4,7,7,6,0.437057246515338,0.89899069070816,7,0.992704775568317,0,0,0.0181706062977061,49,21.3742649790567,0,0,2,0,-0.0165681958869732,0,0,0.0625,-0.144522791709874,-0.252641088127567,0.870442335770873,-0.122737984622341,-0.0434673608829945,1,0,0,0.395806193351746,0.0768085792660713,-3,-3,0,0,0,1,0,0,0.0773337830267724,-0.107217617107118,0.0738009957999463,114.35270536279,194.05945630102,50.630273593358,52.844819617191,64.5,111,32,-3.31665492548115,12.5165624915342,47.7644052274261,0.0730770310683772,0.306931045284979,0.121097863668477,3.06185726423987,-0.245058400973984,2578.14697265625,56000,59.6912115264781,1,0,0,0,1,0.10123758297767
"Singapore",1963,0,14.295916557312,1.4628013180565,0.499985638728847,24,9,24,0.464924953343191,0.208623097101064,57,42,1764,9.63953749044508,0.681190030604672,43.7451080746108,0.681957377211933,1,0.130073874479294,1,0.820731891255896,8,8,0,1,3,3,4,7,7,6,0.468837531742789,0.89899069070816,7,0.249478565163129,0,0,0.170141256719247,49,-12.4471147883842,0,0,3,-0.174019073845184,0.245750953444726,0,0,0.015625,-0.19897900516647,-0.261029214611031,0.995634770136191,0.0240783816340708,-0.00892439655677899,1,0,0,0.435662388801575,0.114204622805119,-3,-3,0,0,0,1,0,0,0.464806387835976,0.766272582242049,0.0498726495704045,137.569900126486,246.607272218928,20.0213995948304,44.0522578393202,64.5,111,32,-2.07000942664471,-6.93639073660279,24.4252514311927,-0.248490625869868,0.47311396454329,0.426026365897029,0.646399104682646,0.630065748229693,2650.376953125,56000,-222.793727268907,1,0,0,0,1,-0.0293922374125334
"Singapore",1964,0,14.3211584091187,1.66582061450732,0.492170415379896,24,9,24,0.238145303307418,0.0732019850734679,57,42,1764,8.69587910857043,0.820427538074877,56.3394041145241,0.560412557902807,1,0.100961616328394,2.986418256203,0.300058344011398,4.15720577727985,8.03979736421715,-0.0242002199274592,0.460163953463744,2.02922244048678,3.26750956093515,4,-1.3210918874878,0,3.22782907731131,0.745900613441914,0.549940206982562,2.82792337368302,0.664748671751703,-0.176733710073438,0.711041828600228,0.531916755618213,27.0913533336769,49.5263502394659,3.58532593247458,-3.14835964090473,0,0.565670127351581,0.247679812413498,-7,-6.46159133746545,1,0.198650148714876,-0.418624674098489,0.390921576155655,-0.291691583514868,0.0237217785846017,0.985890725745168,-0.0546824622163019,-0.0149575381698178,0.409742504358292,0.143322110176086,-1.5,-1.5,0,0,0,1,0,0,-0.257593190846202,-0.452323442911848,0.116929839365882,124.963342372708,219.888056461006,27.2275996220156,54.5415070790364,64.5,111,32,30.4315204620361,16.7186698913574,27.7604904174805,0.0987939773210953,0.533736327479749,0.477602040326339,0.660923669635682,0.399475416227439,2718.13110351562,56000,139.723669588976,1,0,0,0,1,0.0968396794305417
